program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-PROG-037,NIB Arctic Financing Facility (SME on-lending via partner banks),Nordic (NO/SE/FO/GL),Helsinki,60.1699,24.9384,"Supranational loan facility (AAA/Aaa rated, on-lending)","\""Funds SME/small-midcap on-lending + environmental projects across Arctic regions; facilities include DKK 300M (EUR 40.3M) 7-yr with BankNordik for Faroe Islands+Greenland; NOK 300M with SpareBank 1 Helgeland (Nordland", Arctic Norway); Arctic Financing Facility with Sparbanken Nord (Norrbotten," Northern Sweden); green transition subcontractor financing; strengthens SME access to finance and productivity growth\""","\""Arctic-region SMEs"," small mid-caps and environmental projects in NIB member-country Arctic areas; funds allocated and managed by partner banks per NIB eligibility criteria\""",Nordic Investment Bank (owned by DK/EE/FI/IS/LV/LT/NO/SE),ACTIVE (ongoing; BankNordik facility = 2nd since 2014),https://nib.int/news/nib-continues-supporting-arctic-smes-with-faroese-banknordik
ARC-PROG-038,Alaska DCCED International Trade Assistance Grant (ITAG),USA,Juneau,58.3019,-134.4197,Export Grant (SBA STEP-funded),"\""Offsets export-related costs for Alaska small businesses entering/expanding international markets; funded by $100K SBA State Trade Expansion Program (STEP) award to DCCED Office of International Trade; partnerships with US Commercial Service-Alaska"," Alaska MEP and akIBC\""","\""SBA-defined small business; HQ in Alaska with >=50% employees in Alaska; >=51% US content products/services; in operation >=1 year; new-to-export or market-expansion activity\""",Alaska Department of Commerce, Community and Economic Development (DCCED) Office of International Trade,ACTIVE (applications opened Dec 2023; STEP-funded),https://www.commerce.alaska.gov,commerce.alaska.gov official DCCED page (ITAG listed); akbizmag.com ITAG launch article (2023-12-20); SBA STEP program
ARC-PROG-039,Nunavut Business Credit Corporation (NBCC) Loans & Guarantees,Canada,Iqaluit,63.7467,-68.5170,"\""Loan/Guarantee (CAD 150K-5M"," no grants)\""","\""Loans and guarantees from CAD 150K to 5M per enterprise incl. lines of credit", term loans (max 5-yr term, amortization up to 25 yrs)," bid/performance/labour-material bonds to 5M; interest-only payments up to 3 yrs; interest = GoN borrowing cost + risk adjustment 0-5%; advisory services; lender of last resort for Nunavut businesses unable to secure bank financing\""","\""Small/medium business enterprises with offices in Nunavut unable to obtain financing from financial institutions; fixed asset purchase", bid bonds," working capital for inventory\"""
ARC-PROG-040,Nunavut Small Business Support Program (Sustainable Livelihood / Opportunities / Entrepreneur Funds),Canada,Iqaluit,63.7467,-68.5170,Contribution/Grant (Dept of Community Services),"\""Three funding streams: Sustainable Livelihood Fund (tools/equipment for small business", tourism, arts-crafts, traditional economy), Small Business Opportunities Fund (up to CAD 25K for new ideas/expansion)," Entrepreneur Development Fund (training/skills for entrepreneurs); administered under GN Economic Development and Transportation; grants from CAD 5K to 100K+ across program family\""","\""Nunavut-based individuals"," businesses and organizations; community economic development priorities; Inuit-owned and community-oriented projects prioritized\"""
ARC-PROG-041,Yukon Venture Loan Guarantee Program,Canada,Whitehorse,60.7197,-135.0523,Loan Guarantee,"Government of Yukon partnership with participating financial institutions; lending institutions can partially guarantee a business loan in event of loss, helping attract private-sector investment",Yukon-based businesses obtaining loans from participating financial institutions,Government of Yukon Department of Economic Development,ACTIVE,https://yukon.ca/en/doing-business/funding-and-support-business/apply-have-government-guarantee-part-your-business-loan,yukon.ca Department of Economic Development funding page; open.yukon.ca Economic Development Fall 2023 briefing PDF,90,2026-08-21
ARC-PROG-042,Yukon Business Incentive Program,Canada,Whitehorse,60.7197,-135.0523,Rebate / Incentive,Rebate for hiring Yukon workers and purchasing Yukon goods and services; stimulates local procurement and employment across territorial communities,Businesses operating in Yukon that hire Yukon residents and purchase Yukon goods/services,Government of Yukon Department of Economic Development,ACTIVE,https://yukon.ca/en/doing-business/funding-and-support-business,yukon.ca funding and support for business page (Business Incentive Program); yukon.ca Department of Economic Development page; open.yukon.ca briefing notes,88,2026-08-21
ARC-PROG-043,Business Iceland Export Marketing & Market Entry Support (Islandsstofa),Iceland,Reykjavik,64.1466,-21.9426,Export promotion & marketing support,"Export marketing and brand-building support; market entry guidance; sector marketing projects (Seafood from Iceland, Inspired by Iceland, Green by Iceland, Film in Iceland); networking events; Export Dashboard market data; Invest in Iceland FDI services","Icelandic companies across export sectors (fisheries/food, tech/innovation, tourism, arts/creative industries, energy/green solutions)",Business Iceland (Islandsstofa) - public-private partnership,ACTIVE,https://www.islandsstofa.is/en,islandsstofa.is About Business Iceland official page; government.is Business Iceland page (public-private partnership),90,2026-08-21
ARC-PROG-044,Alaska SBDC - Small Business Development Center,USA,Anchorage,61.2181,-149.9003,Free consulting & training,Free one-on-one business consulting and business/marketing plan development; low-cost workshops and training statewide including rural and Arctic communities; funded by Alaska DCCED,"Small businesses, startups and entrepreneurs across Alaska including rural communities",Alaska SBDC (hosted at University of Alaska; funded by SBA and Alaska DCCED),ACTIVE,https://www.commerce.alaska.gov/web/inv/DEV/SmallBusinessAssistanceCenter,commerce.alaska.gov Small Business Assistance Center official page; dot.alaska.gov SBA Alaska District presentation (DCCED funding),90,2026-08-21
ARC-PROG-045,Business Finland Innovation Cluster on Ice-going Vessels,Finland,Helsinki,60.1699,24.9384,Grant (cluster launch),"Up to EUR 500,000 (max 50% of eligible costs) to launch a national innovation cluster on ice-going vessels and Arctic shipping; 24-month startup phase; unites Finnish companies, research institutes and authorities to prepare for international collaboration and joint R&D (ICE Pact with USA/Canada, NATO shipbuilding context)","Cluster operator/organizer coordinating Finnish companies, research institutes and authorities in ice-going vessels and Arctic shipping; credible self-financing; application via Business Finland Research, Development and Piloting service",Business Finland,ACTIVE (call deadline 2025-06-06),https://www.businessfinland.fi/en/services/funding/calls/2025/grant-for-the-launch-of-an-innovation-cluster-on-ice-going-vessels/,businessfinland.fi call page; businessfinland.fi (FI version avustus jaissa kulkeviin aluksiin); finnishmaritimecluster.fi Arctic/winter-navigation expertise; toolbox.finland.fi icebreaker value chain PDF,88,2026-08-21
ARC-PROG-046,CanNor NIEOP - Economic Research Stream (ERS),Canada,Yellowknife,62.4540,-114.3718,Research Contribution Program,"CAD 1.5M over 3 years (2024-2026); seed grants up to CAD 50,000; larger research grants up to CAD 250,000; 1-3 year projects; funds applied research, statistics and knowledge dissemination to strengthen the territorial Indigenous business and economic ecosystem","Lead applicant must be an Indigenous organization or Indigenous researcher; partnerships with territorial Indigenous organizations (Yukon/NWT/Nunavut) or sector partnerships (tourism, fisheries, natural resources); projects must specify community location(s)",CanNor (Canadian Northern Economic Development Agency),ACTIVE (2024-2026 window),https://cannor.gc.ca/eng/1712762378178/1712762402845,cannor.gc.ca ERS Application Guide; cannor.gc.ca Transfer Payment Programs page; grantcompass.ca NIEOP overview,85,2026-08-21
ARC-PROG-047,Gronlandsbanken Business Foundation (Erhvervsfonden),Greenland,Nuuk,64.1814,-51.6941,Foundation Grants,"Supports community-beneficial initiatives and the Greenlandic business sector: research and education, labor market, CSR/anti-corruption, export, ICT, climate and environment, oil and minerals, tourism, land-based industries, new business opportunities in the Arctic; annual Entrepreneur Prize (2026: Sermeq Helicopters, Qaqortoq; 2025: SCAN INUK ApS)","Individuals, entrepreneurs, researchers, companies and associations with clearly defined business-related projects creating value for Greenland; application requires project description, business plan, requested amount, financing plan and budget",Gronlandsbanken (Greenland Bank) Business Foundation,ACTIVE (est. 1986; initial capital DKK 28M),https://www.banken.gl/en/about-us/the-business-foundation/,banken.gl Business Foundation page; banken.gl Entrepreneur Prize 2026 news; nalik.gl entrepreneur funding guidance,80,2026-08-21
ARC-PROG-048,Innovation South Greenland Aallartisaatit Business Fund,Greenland,Qaqortoq,60.7198,-46.0342,Business Development Fund,"DKK 400,000 annual pool; max DKK 50,000 per project; supports startups and established companies with projects promoting local business development in South Greenland; 60% paid on approval + 40% after reporting; quarterly application deadlines (Jan 1, Apr 1, Jun 1, Oct 1); processing within 30 days","Startups and established companies with project plans contributing to South Greenland business development; must document ownership, operating budget and market analysis showing no direct competition with existing offers; cannot double-fund projects already supported by other programs (e.g. Nalik Ventures)",Innovation South Greenland (ISG),ACTIVE,https://isg.gl/en/innovation-south-greenland-launches-business-support-pool-for-entrepreneurs/,isg.gl Aallartisaatit launch page; isg.gl advising page; banken.gl entrepreneur financing guidance,78,2026-08-21
ARC-PROG-049,Innovation Fund Denmark - Greenland & Faroe Islands Participation,Denmark,Copenhagen,55.6761,12.5683,Research & Innovation Grants,"Greenlandic companies can join Innovation Fund Denmark International Collaborations (e.g. RAMP - Raw Materials call) as partners; Industrial PhD scheme extended to Greenland/Faroe Islands (autumn 2026): company salary grant up to DKK 712,000 (DKK 612,000 salary + DKK 100,000 travel), university grant DKK 360,000; Grand Solutions and mission-driven partnerships also open to Kingdom of Denmark actors","Greenlandic companies and organizations (with or without Danish parent) with geographical presence in Greenland/Faroe Islands or Denmark; Industrial PhD requires approved university and master's-degree candidate; 85% paid upfront, 15% after final reporting/audit",Innovation Fund Denmark (Innovationsfonden),ACTIVE (from 2026; RAMP Raw Materials call),https://innovationsfonden.dk/en/news/greenlandic-companies-can-now-apply,innovationsfonden.dk news (Greenlandic companies can now apply); innovationsfonden.dk Industrial PhD Greenland/Faroe page; sulisitsisut.gl Horizon Europe opportunities for Greenlandic business,82,2026-08-21
ARC-PROG-050,USDOT FTA Tribal Transit Competitive Program FY2026 (Section 5311(c)(1)(A)),USA,Anchorage,61.2181,-149.9003,Federal Transit Grant (competitive),"~USD 18.95M competitive pool nationwide FY2026; no local match required (voluntary match permitted); funds transit planning, operating assistance, capital projects (vehicles, facilities) and administrative expenses; 5% set-aside of FTA Section 5311 rural formula program, of which 20% awarded competitively; typical awards planning USD 25K-200K, capital/operating up to several million; FY2024 competitive selections USD 9.17M; supports Alaska Native village transit in rural areas (pop <50,000)","Federally recognized American Indian tribes and Alaska Native villages/communities (BIA list) in rural areas under 50,000 population; apply via Grants.gov (FOA FTA-2026-002-TPM-TRTR; deadline Aug 25, 2026)",US DOT Federal Transit Administration,ACTIVE (FY2026 round; deadline 2026-08-25),https://www.transit.dot.gov/tribal-transit,transit.dot.gov/tribal-transit (official FTA page); federalregister.org 91 FR 31520 (FY2026 NOFO); tribalbusinessnews.com FTA opens $19M tribal transit round; fundhub.wa.gov Tribal Transit Grant Program; knom.org FTA awards to Native Village of Unalakleet,90,2026-08-21
ARC-PROG-051,Stiftelsen for Nord-Norge (Foundation for Northern Norway),Norway,Tromso,69.6492,18.9553,Regional Equity Investment Foundation,"NOK 400M initial capital from SpareBank 1 Nord-Norge community benefit (2024); evergreen long-term minority investments in mature Northern Norwegian companies (27% Gagama Elektro Hammerfest; 18.7% Saltens Gruppen first Nordland investment); balances investor returns with regional value creation and local ownership; passive shareholder approach; strategy of strengthening nordnorsk ownership, jobs and value creation",Established/mature companies based in or operating in Nord-Norge with growth potential; foundation seeks minority stakes preserving local ownership; no grant applications - investment-driven mandate,Stiftelsen for Nord-Norge (GM Fredrik J. Borch),ACTIVE (est. 2024; first investments 2025-2026),https://sfnn.no,"sfnn.no official site + ny-investering-forste-i-nordland news; sparebank1.no/nb/nord-norge/om-oss/samfunnsansvar.html (Samfunnsutbytte); naringlivnorge.no Gagama Elektro får ny investor (400 MNOK, 27%); LinkedIn Stiftelsen for Nord-Norge",90,2026-08-21
ARC-PROG-052,"Arctic Accelerator (KUPA Incubator, Northern Norway)",Norway,Tromso,69.6492,18.9553,Startup Accelerator (free),"Free 6-month accelerator making Nord-Norge startups investment-ready since 2016; mentorship, pitch training, investor networking, Demo Day at Kapital i Nord (Tromso, June 2026); Cohort 10 (2026) winners Innoveks, AEPTECH, Stormlight; funded by SpareBank 1 Nord-Norge Samfunnsløftet, Innovasjon Norge and SIVA; sister program The Ones 2 Follow (TO2F) takes selected startups to Slush Helsinki",Early-stage startups and ideas based in Northern Norway (Nordland/Troms/Finnmark); cohort application windows open periodically; free of charge,"KUPA (led by KUPA; partners SpareBank 1 Nord-Norge, Innovasjon Norge, SIVA, Norinnova)",ACTIVE (cohort 10 2026; since 2016),https://kupa.no,"kupa.no nyheter Kapital i Nord + The Ones 2 Follow pages (official); LinkedIn KUPA #arcticaccelerator Cohort 10 post; LinkedIn SpareBank 1 Nord-Norge Kapital i Nord winners post (Innovasjon Norge, KUPA, Norinnova partners); LinkedIn Stormlight alumni post",88,2026-08-21
